"b1","tree","RF.cat","P","depth","RF","path.dif"
0,84,100,0.0862714159751851,0,0,0
0,85,0,0.574017097845571,0,0,0
0,85,1,0.664860264000514,0.166666666666667,1,0
0,85,2,0.59074988452874,0.25,3,0
0,85,4,0.355503957050175,0.333333333333333,4,0
0,85,7,0.225482114101305,0.5,9,0
0,85,15,0.0470488412875418,0.666666666666667,18,0
0,85,100,0.726940967956889,0,0,0
0,86,0,0.189118284092353,0,0,0
0,86,1,0.225004575797089,0.133333333333333,1,0
0,86,2,0.21643761614472,0.2,2,0
0,86,4,0.474890824910409,0.266666666666667,4,0
0,86,7,0.180733436533874,0.266666666666667,7,0
0,86,15,0.242335626766916,0.866666666666667,54,0
0,86,100,0.639687428560057,0,0,0
0,87,0,0.374149548443322,0,0,0
0,87,1,0.476176377777495,0.142857142857143,1,0
0,87,2,0.368034709295138,0.214285714285714,2,0
0,87,4,0.213415639373784,0.357142857142857,6,0
0,87,7,0.1702323406043,0.571428571428571,12,0
0,87,15,0.512716144330699,0.642857142857143,17,0
0,87,100,0.84496341948887,0,0,0
0,88,0,0.746182483735612,0,0,0
0,88,1,0.715906421786876,0.133333333333333,1,0
0,88,2,0.794047758016622,0.2,2,0
0,88,4,0.690452725878297,0.333333333333333,5,0
0,88,7,0.704515297091672,0.466666666666667,14,0
0,88,15,0.547391206553115,0.666666666666667,23,0
0,88,100,0.91231830239769,0,0,0
0,89,0,0.606119944379811,0,0,0
0,89,1,0.448774763025851,0.166666666666667,1,0
0,89,2,0.595629439428571,0.25,2,0
0,89,4,0.397595379233997,0.333333333333333,4,0
0,89,7,0.921413101979413,0.5,7,0
0,89,15,0.750967177127399,0.833333333333333,43,0
0,89,100,0.479121463753312,0,0,0
0,90,0,0.383706942476474,0,0,0
0,90,1,0.379066151502351,0.166666666666667,1,0
0,90,2,0.489446849273615,0.333333333333333,3,0
0,90,4,0.242460198366944,0.333333333333333,4,0
0,90,7,0.52102293353229,0.416666666666667,7,0
0,90,15,0.697187925998555,0.833333333333333,38,0
0,90,100,0.360790067134741,0,0,0
0,91,0,0.379573230036558,0,0,0
0,91,1,0.375727949728266,0.142857142857143,1,0
0,91,2,0.267242136536544,0.285714285714286,3,0
0,91,4,0.517955927365474,0.428571428571429,6,0
0,91,7,0.300855964183548,0.571428571428571,14,0
0,91,15,0.101648040049293,0.642857142857143,20,0
0,91,100,0.91498827115934,0,0,0
0,92,0,0.285963602988965,0,0,0
0,92,1,0.281431314634927,0.153846153846154,1,0
0,92,2,0.280162195158713,0.230769230769231,2,0
0,92,4,0.0344581713041733,0.307692307692308,4,0
0,92,7,0.36638046703486,0.461538461538462,8,0
0,92,15,0.179578357675122,0.769230769230769,33,0
0,92,100,0.0183804974718042,0,0,0
0,93,0,0.705236161281507,0,0,0
0,93,1,0.635849880297904,0.142857142857143,1,0
0,93,2,0.656775124112021,0.285714285714286,3,0
0,93,4,0.693710948822561,0.285714285714286,6,0
0,93,7,0.835365801567425,0.428571428571429,7,0
0,93,15,0.859657822334644,0.5,15,0
0,93,100,0.995657928439799,0,0,0
0,94,0,0.237265781491772,0,0,0
0,94,1,0.229130542590722,0.153846153846154,1,0
0,94,2,0.245174230334768,0.307692307692308,3,0
0,94,4,0.0197798959754954,0.307692307692308,6,0
0,94,7,0.551824802190182,0.538461538461538,10,0
0,94,15,0.0606036666804072,0.615384615384615,20,0
0,94,100,0.297310758419526,0,0,0
0,95,0,0.850306059339415,0,0,0
0,95,1,0.808416545169718,0.153846153846154,1,0
0,95,2,0.942900889548756,0.230769230769231,3,0
0,95,4,0.87495292255898,0.307692307692308,4,0
0,95,7,0.887607065207997,0.461538461538462,7,0
0,95,15,0.113221350987319,1,82,0
0,95,100,0.918103154372303,0,0,0
0,96,0,0.878026775565348,0,0,0
0,96,1,0.901184413413585,0.166666666666667,1,0
0,96,2,0.816992379172225,0.25,2,0
0,96,4,0.606199465838207,0.25,4,0
0,96,7,0.493233303638027,0.666666666666667,12,0
0,96,15,0.489755293953463,0.666666666666667,19,0
0,96,100,0.0485447756003058,0,0,0
0,97,0,0.7560369580184,0,0,0
0,97,1,0.731100013492709,0.166666666666667,1,0
0,97,2,0.710263577274771,0.333333333333333,3,0
0,97,4,0.906924174603055,0.416666666666667,4,0
0,97,7,0.800623445055219,0.5,9,0
0,97,15,0.582127611576161,1,83,0
0,97,100,0.114836362692239,0,0,0
0,98,0,0.0606703799978642,0,0,0
0,98,1,0.066905409364097,0.153846153846154,1,0
0,98,2,0.051942510327923,0.307692307692308,3,0
0,98,4,0.022198026602809,0.461538461538462,6,0
0,98,7,0.301215869608577,0.538461538461538,13,0
0,98,15,0.138073396067266,0.692307692307692,17,0
0,98,100,0.230236438310612,0,0,0
0,99,0,0.477190279771461,0,0,0
0,99,1,0.502499938807442,0.0952380952380952,1,0
0,99,2,0.625965729662863,0.142857142857143,2,0
0,99,4,0.273467512107922,0.238095238095238,5,0
0,99,7,0.364293307500451,0.333333333333333,8,0
0,99,15,0.975259677098197,0.857142857142857,36,0
0,99,100,0.527587410157544,0,0,0
0,100,0,0.747406302906555,0,0,0
0,100,1,0.811797495496869,0.166666666666667,1,0
0,100,2,0.812220916131224,0.25,2,0
0,100,4,0.914659993882172,0.416666666666667,6,0
0,100,7,0.45588530578596,0.583333333333333,12,0
0,100,15,0.205420963505532,0.833333333333333,53,0
0,100,100,0.655737222827288,0,0,0
0,101,0,0.0890547217730582,0,0,0
0,101,1,0.0882543646945382,0.133333333333333,1,0
0,101,2,0.0888546946032743,0.2,2,0
0,101,4,0.0658189951428641,0.333333333333333,5,0
0,101,7,0.0542347312382642,0.533333333333333,10,0
0,101,15,0.0684193892789504,0.933333333333333,83,0
0,101,100,0.797454540921716,0,0,0
0,102,0,0.180237600954403,0,0,0
0,102,1,0.265959597279709,0.166666666666667,1,0
0,102,2,0.180525157861776,0.25,2,0
0,102,4,0.241016856595307,0.416666666666667,6,0
0,102,7,0.0445706765986335,0.666666666666667,11,0
0,102,15,0.513721891258711,0.916666666666667,65,0
0,102,100,0.885770380832637,0,0,0
0,103,0,0.938689397081328,0,0,0
0,103,1,0.985158639241173,0.153846153846154,1,0
0,103,2,0.935195866615485,0.307692307692308,3,0
0,103,4,0.877531436724473,0.307692307692308,4,0
0,103,7,0.699171836104959,0.538461538461538,13,0
0,103,15,0.91663737214647,0.692307692307692,25,0
0,103,100,0.734094625181899,0,0,0
0,104,0,0.213020827760252,0,0,0
0,104,1,0.18452353418934,0.142857142857143,1,0
0,104,2,0.209870368054506,0.214285714285714,2,0
0,104,4,0.0800768116703945,0.285714285714286,6,0
0,104,7,0.663218489252966,0.357142857142857,12,0
0,104,15,0.844868692336312,0.857142857142857,48,0
0,104,100,0.618318675794655,0,0,0
0,105,0,0.0643750938029629,0,0,0
0,105,1,0.0643632469521143,0.142857142857143,1,0
0,105,2,0.058845638783387,0.214285714285714,2,0
0,105,4,0.0622156586559163,0.285714285714286,4,0
0,105,7,0.131229690642004,0.642857142857143,13,0
0,105,15,0.716417808790072,0.928571428571429,72,0
0,105,100,0.636374046127691,0,0,0
0,106,0,0.65620376878529,0,0,0
0,106,1,0.649442777830965,0.142857142857143,1,0
0,106,2,0.767397446160369,0.214285714285714,2,0
0,106,4,0.39758631675971,0.285714285714286,4,0
0,106,7,0.693334237258188,0.5,11,0
0,106,15,0.277511288908747,0.928571428571429,51,0
0,106,100,0.0843071733014724,0,0,0
0,107,0,0.429778525009982,0,0,0
0,107,1,0.474076012336823,0.133333333333333,1,0
0,107,2,0.516718207487004,0.2,2,0
0,107,4,0.449822933668742,0.4,6,0
0,107,7,0.41204267133142,0.466666666666667,10,0
0,107,15,0.558022554685769,0.8,44,0
0,107,100,0.597987313529421,0,0,0
0,108,0,0.532383454025736,0,0,0
0,108,1,0.550967424743372,0.153846153846154,1,0
0,108,2,0.640039959648815,0.230769230769231,2,0
0,108,4,0.477364994516482,0.384615384615385,4,0
0,108,7,0.92604859189768,0.538461538461538,12,0
0,108,15,0.356470200288955,0.846153846153846,41,0
0,108,100,0.573762128952981,0,0,0
0,109,0,0.671690291987511,0,0,0
0,109,1,0.588245836420964,0.125,1,0
0,109,2,0.743609361485924,0.1875,2,0
0,109,4,0.594130267729273,0.25,4,0
0,109,7,0.940877370070663,0.4375,9,0
0,109,15,0.556783384760964,0.8125,42,0
0,109,100,0.113173244012936,0,0,0
0,110,0,0.0694010574560136,0,0,0
0,110,1,0.072106434946948,0.166666666666667,1,0
0,110,2,0.0716913190134059,0.25,2,0
0,110,4,0.0622205984108212,0.333333333333333,4,0
0,110,7,0.174237773080056,0.666666666666667,14,0
0,110,15,0.192112543682124,0.833333333333333,36,0
0,110,100,0.577967707318196,0,0,0
0,111,0,0.0539943243399814,0,0,0
0,111,1,0.0618671650886146,0.153846153846154,1,0
0,111,2,0.101151730741147,0.230769230769231,2,0
0,111,4,0.0372702153726626,0.307692307692308,4,0
0,111,7,0.0508510244047579,0.538461538461538,10,0
0,111,15,0.527646321896739,1,80,0
0,111,100,0.257266866843331,0,0,0
0,112,0,0.365084781624655,0,0,0
0,112,1,0.37612099060211,0.166666666666667,1,0
0,112,2,0.443855710388904,0.333333333333333,3,0
0,112,4,0.306185080880847,0.5,5,0
0,112,7,0.238165601734087,0.333333333333333,7,0
0,112,15,0.291185456609733,0.75,19,0
0,112,100,0.720391309619015,0,0,0
0,113,0,0.0436841469528645,0,0,0
0,113,1,0.0420838331401353,0.133333333333333,1,0
0,113,2,0.031635760875397,0.2,2,0
0,113,4,0.0171322002242558,0.266666666666667,4,0
0,113,7,0.0366954676815591,0.466666666666667,9,0
0,113,15,0.679613487909186,0.933333333333333,71,0
0,113,100,0.540913141188077,0,0,0
0,114,0,0.133354049469368,0,0,0
0,114,1,0.12696165685131,0.181818181818182,1,0
0,114,2,0.0999695834668925,0.272727272727273,2,0
0,114,4,0.118774680892068,0.363636363636364,4,0
0,114,7,0.105439721546578,0.545454545454545,7,0
0,114,15,0.209671493202357,1,83,0
0,114,100,0.782190636260428,0,0,0
0,115,0,0.463020212926233,0,0,0
0,115,1,0.471298234069481,0.125,1,0
0,115,2,0.674403328062136,0.1875,2,0
0,115,4,0.30593430410499,0.3125,4,0
0,115,7,0.269953126468489,0.375,9,0
0,115,15,0.50521800939943,0.875,68,0
0,115,100,0.620019519713418,0,0,0
0,116,0,0.448176460118526,0,0,0
0,116,1,0.459009922143338,0.153846153846154,1,0
0,116,2,0.496359335054015,0.307692307692308,3,0
0,116,4,0.494377674763265,0.461538461538462,6,0
0,116,7,0.545610996521112,0.461538461538462,11,0
0,116,15,0.997458424277122,0.692307692307692,33,0
0,116,100,0.636886418923165,0,0,0
0,117,0,0.0253250145332468,0,0,0
0,117,1,0.0242771411629947,0.153846153846154,1,0
0,117,2,0.0170969399430934,0.230769230769231,2,0
0,117,4,0.0180571336526787,0.384615384615385,4,0
0,117,7,0.0212189478309622,0.538461538461538,8,0
0,117,15,0.208309320847301,0.615384615384615,16,0
0,117,100,0.977637628235284,0,0,0
0,118,0,0.922725501828236,0,0,0
0,118,1,0.972242968862635,0.166666666666667,1,0
0,118,2,0.867720093283636,0.25,2,0
0,118,4,0.647909239797878,0.416666666666667,6,0
0,118,7,0.531096990416633,0.666666666666667,9,0
0,118,15,0.487969885220868,0.916666666666667,57,0
0,118,100,0.983346188936667,0,0,0
0,119,0,0.167120083573187,0,0,0
0,119,1,0.146576822455478,0.153846153846154,1,0
0,119,2,0.179703886103219,0.230769230769231,2,0
0,119,4,0.200228249119779,0.461538461538462,5,0
0,119,7,0.239799729984692,0.461538461538462,8,0
0,119,15,0.403953040306313,0.769230769230769,33,0
0,119,100,0.692309962086157,0,0,0
0,120,0,0.586777655221057,0,0,0
0,120,1,0.606223518562621,0.181818181818182,1,0
0,120,2,0.376785712948907,0.272727272727273,2,0
0,120,4,0.564384462499181,0.454545454545455,4,0
0,120,7,0.711397106772741,0.545454545454545,8,0
0,120,15,0.341768867123269,0.909090909090909,67,0
0,120,100,0.826069832116452,0,0,0
0,121,0,0.487402842910959,0,0,0
0,121,1,0.531258085310629,0.117647058823529,1,0
0,121,2,0.522066346652671,0.235294117647059,3,0
0,121,4,0.405889703425788,0.294117647058824,5,0
0,121,7,0.287110541179217,0.352941176470588,9,0
0,121,15,0.296511134760584,0.588235294117647,17,0
0,121,100,0.277005132776987,0,0,0
0,122,0,0.633695658022001,0,0,0
0,122,1,0.575665266741922,0.153846153846154,1,0
0,122,2,0.552390867570376,0.230769230769231,2,0
0,122,4,0.472503977814468,0.307692307692308,4,0
0,122,7,0.407163350519595,0.461538461538462,7,0
0,122,15,0.897915278003838,0.846153846153846,34,0
0,122,100,0.539944447936693,0,0,0
0,123,0,0.531627783968222,0,0,0
0,123,1,0.555761919242791,0.166666666666667,1,0
0,123,2,0.511670993049286,0.333333333333333,3,0
0,123,4,0.835331524678944,0.416666666666667,5,0
0,123,7,0.157695875419451,0.416666666666667,10,0
0,123,15,0.329778401974089,0.833333333333333,56,0
0,123,100,0.760401509730981,0,0,0
0,124,0,0.999700178534046,0,0,0
0,124,1,0.930811018208796,0.142857142857143,1,0
0,124,2,0.848622814405556,0.285714285714286,3,0
0,124,4,0.914681808526042,0.285714285714286,5,0
0,124,7,0.642117463306058,0.428571428571429,9,0
0,124,15,0.267325739851361,1,83,0
0,124,100,0.768299546599743,0,0,0
0,125,0,0.862134607163989,0,0,0
0,125,1,0.879214108663286,0.153846153846154,1,0
0,125,2,0.861205632727933,0.230769230769231,2,0
0,125,4,0.916480618271039,0.461538461538462,5,0
0,125,7,0.633822427880781,0.615384615384615,14,0
0,125,15,0.266128521449007,1,77,0
0,125,100,0.27184480547983,0,0,0
0,126,0,0.301346731813443,0,0,0
0,126,1,0.425941293835695,0.142857142857143,1,0
0,126,2,0.343711898217065,0.214285714285714,2,0
0,126,4,0.458361930596055,0.428571428571429,6,0
0,126,7,0.538705741342342,0.571428571428571,9,0
0,126,15,0.132013292267994,0.785714285714286,29,0
0,126,100,0.502833079045381,0,0,0
0,127,0,0.0403460637677806,0,0,0
0,127,1,0.0841090604536416,0.153846153846154,1,0
0,127,2,0.0403202915044806,0.230769230769231,2,0
0,127,4,0.100348028803938,0.307692307692308,5,0
0,127,7,0.0286466221937063,0.615384615384615,10,0
0,127,15,0.00750047598260924,0.692307692307692,22,0
0,127,100,0.488776335035741,0,0,0
0,128,0,0.996651245735811,0,0,0
0,128,1,0.98996417042779,0.181818181818182,1,0
0,128,2,0.947345701473378,0.363636363636364,2,0
0,128,4,0.976229220968511,0.363636363636364,4,0
0,128,7,0.943498224119276,0.545454545454545,8,0
0,128,15,0.866341733987209,0.909090909090909,45,0
0,128,100,0.118975521985935,0,0,0
0,129,0,0.819479302788547,0,0,0
0,129,1,0.808265984166883,0.166666666666667,1,0
0,129,2,0.704084307445694,0.25,2,0
0,129,4,0.983876061877112,0.333333333333333,4,0
0,129,7,0.758353881382644,0.583333333333333,12,0
0,129,15,0.80635421644222,0.75,17,0
0,129,100,0.657039461969434,0,0,0
0,130,0,0.988985747718804,0,0,0
0,130,1,0.976765441607692,0.153846153846154,1,0
0,130,2,0.972724853922977,0.230769230769231,2,0
0,130,4,0.862792850737476,0.384615384615385,5,0
0,130,7,0.895040815302521,0.461538461538462,10,0
0,130,15,0.57527804413648,0.615384615384615,24,0
0,130,100,0.407120561780191,0,0,0
0,131,0,0.629609969003011,0,0,0
0,131,1,0.594193899065715,0.166666666666667,1,0
0,131,2,0.699956904967834,0.25,2,0
0,131,4,0.410102500549805,0.333333333333333,4,0
0,131,7,0.956018692875959,0.583333333333333,10,0
0,131,15,0.574200862335659,0.666666666666667,15,0
0,131,100,0.487592322889898,0,0,0
0,132,0,0.616589399382589,0,0,0
0,132,1,0.722580800432259,0.133333333333333,1,0
0,132,2,0.541643108561349,0.2,2,0
0,132,4,0.965290484368297,0.266666666666667,5,0
0,132,7,0.907811040585943,0.4,10,0
0,132,15,0.554741876063825,0.8,28,0
0,132,100,0.663767653173807,0,0,0
0,133,0,0.33496992531039,0,0,0
0,133,1,0.306437042444542,0.166666666666667,1,0
0,133,2,0.429475989847062,0.25,2,0
0,133,4,0.544601545615971,0.333333333333333,4,0
0,133,7,0.572475234000638,0.5,7,0
0,133,15,0.89803765854398,0.583333333333333,15,0
0,133,100,0.60785094535187,0,0,0
0,134,0,0.598419293201758,0,0,0
0,134,1,0.622728313275673,0.153846153846154,1,0
0,134,2,0.786444530869353,0.230769230769231,2,0
0,134,4,0.511172068818789,0.307692307692308,4,0
0,134,7,0.893442833480159,0.615384615384615,13,0
0,134,15,0.892882025797084,0.923076923076923,77,0
0,134,100,0.676440369677135,0,0,0
0,135,0,0.465028158921201,0,0,0
0,135,1,0.476968026889948,0.125,1,0
0,135,2,0.491063042777396,0.25,3,0
0,135,4,0.274662938702789,0.25,4,0
0,135,7,0.445148428085743,0.5,10,0
0,135,15,0.686811528624806,0.75,46,0
0,135,100,0.70520545934708,0,0,0
0,136,0,0.427695155622,0,0,0
0,136,1,0.564800202920705,0.153846153846154,1,0
0,136,2,0.29946965631005,0.230769230769231,2,0
0,136,4,0.340476717507785,0.384615384615385,6,0
0,136,7,0.874213702579061,0.538461538461538,12,0
0,136,15,0.536862210634832,0.692307692307692,19,0
0,136,100,0.328375305334807,0,0,0
0,137,0,0.318034766246185,0,0,0
0,137,1,0.295378398649398,0.181818181818182,1,0
0,137,2,0.311149053621891,0.363636363636364,3,0
0,137,4,0.217615890348097,0.363636363636364,4,0
0,137,7,0.437728520353745,0.454545454545455,13,0
0,137,15,0.142824152561032,0.636363636363636,22,0
0,137,100,0.425993672150174,0,0,0
0,138,0,0.0855997471475264,0,0,0
0,138,1,0.0849281112470067,0.166666666666667,1,0
0,138,2,0.0719540853252806,0.25,2,0
0,138,4,0.0634857155809989,0.416666666666667,5,0
0,138,7,0.0635314197330114,0.583333333333333,9,0
0,138,15,0.209311845519327,0.75,22,0
0,138,100,0.932069168777609,0,0,0
0,139,0,0.602683520788079,0,0,0
0,139,1,0.427869500899415,0.142857142857143,1,0
0,139,2,0.786391717967807,0.285714285714286,3,0
0,139,4,0.481577630922382,0.214285714285714,4,0
0,139,7,0.698160602428955,0.571428571428571,7,0
0,139,15,0.894417108006425,0.857142857142857,26,0
0,139,100,0.0103391125273111,0,0,0
0,140,0,0.564682604512992,0,0,0
0,140,1,0.607044119207974,0.166666666666667,1,0
0,140,2,0.645281978886073,0.25,2,0
0,140,4,0.562977585775965,0.416666666666667,4,0
0,140,7,0.280237715293832,0.583333333333333,9,0
0,140,15,0.205397799389015,1,80,0
0,140,100,0.608765207252555,0,0,0
0,141,0,0.297880641646179,0,0,0
0,141,1,0.483557594647553,0.125,1,0
0,141,2,0.444404226747538,0.1875,2,0
0,141,4,0.175792364230196,0.25,4,0
0,141,7,0.345196071134517,0.5,14,0
0,141,15,0.349572925715298,0.6875,23,0
0,141,100,0.743491451834241,0,0,0
0,142,0,0.91334146541483,0,0,0
0,142,1,0.962627479724346,0.166666666666667,1,0
0,142,2,0.9368206077945,0.333333333333333,3,0
0,142,4,0.62355474851599,0.416666666666667,6,0
0,142,7,0.958233214868692,0.583333333333333,11,0
0,142,15,0.242597939445916,1,75,0
0,142,100,0.976144530511456,0,0,0
0,143,0,0.528629701608294,0,0,0
0,143,1,0.519407433534901,0.25,1,0
0,143,2,0.83482143509441,0.333333333333333,2,0
0,143,4,0.539313855984563,0.333333333333333,4,0
0,143,7,0.932693553670871,0.5,10,0
0,143,15,0.501702990667942,0.833333333333333,37,0
0,143,100,0.509170928786461,0,0,0
0,144,0,0.59376492801326,0,0,0
0,144,1,0.612892333319276,0.133333333333333,1,0
0,144,2,0.564180911528353,0.2,2,0
0,144,4,0.705574202572092,0.333333333333333,5,0
0,144,7,0.31187935435233,0.333333333333333,7,0
0,144,15,0.703635528662299,0.6,29,0
0,144,100,0.904433030300039,0,0,0
0,145,0,0.273884338511597,0,0,0
0,145,1,0.23209073543895,0.181818181818182,1,0
0,145,2,0.26625752819836,0.272727272727273,2,0
0,145,4,0.372905921925138,0.363636363636364,5,0
0,145,7,0.0794872556209664,0.454545454545455,8,0
0,145,15,0.45158137763397,0.636363636363636,15,0
0,145,100,0.738903571192316,0,0,0
0,146,0,0.577349273331654,0,0,0
0,146,1,0.694838566794662,0.133333333333333,1,0
0,146,2,0.485114232946477,0.2,2,0
0,146,4,0.468025650069836,0.266666666666667,5,0
0,146,7,0.539459851130086,0.333333333333333,11,0
0,146,15,0.148313795441067,0.866666666666667,48,0
0,146,100,0.255547172669634,0,0,0
0,147,0,0.252394143917912,0,0,0
0,147,1,0.262077763565662,0.181818181818182,1,0
0,147,2,0.301424410608875,0.272727272727273,2,0
0,147,4,0.0914054485918853,0.454545454545455,5,0
0,147,7,0.054356519890301,0.636363636363636,13,0
0,147,15,0.114522196909971,0.818181818181818,26,0
0,147,100,0.0702404298353528,0,0,0
0,148,0,0.319641866317135,0,0,0
0,148,1,0.320542457843639,0.111111111111111,1,0
0,148,2,0.318710434310789,0.166666666666667,2,0
0,148,4,0.331886609104472,0.222222222222222,4,0
0,148,7,0.251536088503211,0.277777777777778,8,0
0,148,15,0.579086416269833,0.777777777777778,53,0
0,148,100,0.74429444478501,0,0,0
0,149,0,0.111982829992916,0,0,0
0,149,1,0.143026386175248,0.214285714285714,1,0
0,149,2,0.129926768507546,0.214285714285714,2,0
0,149,4,0.132179062368508,0.357142857142857,4,0
0,149,7,0.0901022369489479,0.5,11,0
0,149,15,0.725357232643122,0.785714285714286,54,0
0,149,100,0.368308118766652,0,0,0
0,150,0,0.442581488504782,0,0,0
0,150,1,0.504771654288817,0.153846153846154,1,0
0,150,2,0.32635219454143,0.307692307692308,3,0
0,150,4,0.520184668814607,0.307692307692308,4,0
0,150,7,0.35932954297267,0.384615384615385,7,0
0,150,15,0.216770949828713,0.769230769230769,54,0
0,150,100,0.541731889866994,0,0,0
0,151,0,0.60705910681665,0,0,0
0,151,1,0.631040893336879,0.166666666666667,1,0
0,151,2,0.709945374453209,0.25,2,0
0,151,4,0.754556449949317,0.416666666666667,5,0
0,151,7,0.248750806346427,0.416666666666667,9,0
0,151,15,0.998675068907622,0.583333333333333,19,0
0,151,100,0.37381637651884,0,0,0
0,152,0,0.524586597282095,0,0,0
0,152,1,0.501342002761261,0.181818181818182,1,0
0,152,2,0.595677398801087,0.272727272727273,2,0
0,152,4,0.86950320963289,0.454545454545455,5,0
0,152,7,0.332825017230051,0.636363636363636,8,0
0,152,15,0.195218600815094,0.636363636363636,18,0
0,152,100,0.697188798434064,0,0,0
0,153,0,0.174214150611321,0,0,0
0,153,1,0.134914079444172,0.133333333333333,1,0
0,153,2,0.190565397438096,0.2,2,0
0,153,4,0.13886594676359,0.266666666666667,4,0
0,153,7,0.741921226563616,0.4,7,0
0,153,15,0.580115981756108,0.6,21,0
0,153,100,0.21613700817313,0,0,0
0,154,0,0.100772919743472,0,0,0
0,154,1,0.0718058398716752,0.133333333333333,1,0
0,154,2,0.115376034380888,0.266666666666667,3,0
0,154,4,0.0970480454889359,0.333333333333333,4,0
0,154,7,0.131904507071977,0.533333333333333,9,0
0,154,15,0.282606621049462,0.666666666666667,30,0
0,154,100,0.340241837992439,0,0,0
0,155,0,0.154486124603722,0,0,0
0,155,1,0.299043823853261,0.181818181818182,1,0
0,155,2,0.167673401616505,0.272727272727273,2,0
0,155,4,0.271997147260724,0.363636363636364,5,0
0,155,7,0.418993059274338,0.545454545454545,9,0
0,155,15,0.364279998475968,0.818181818181818,29,0
0,155,100,0.214372918212222,0,0,0
0,156,0,0.546886348321345,0,0,0
0,156,1,0.516269137285527,0.142857142857143,1,0
0,156,2,0.645731927078172,0.214285714285714,2,0
0,156,4,0.866481660632167,0.285714285714286,4,0
0,156,7,0.892188669763114,0.571428571428571,14,0
0,156,15,0.816008350511265,0.642857142857143,22,0
0,156,100,0.92934199549406,0,0,0
0,157,0,0.863748402110369,0,0,0
0,157,1,0.896213623445943,0.153846153846154,1,0
